ISO Date,Label,Phase,RuntimeMS,Rank,MixType,Done%,DoneBytes,MiB/s,IOPS,Entries,Entries/s,Lat Ent us,Lat IO us,Active,CPU,Service,
2025-07-26T11:49:38.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,2000,Total,,18,199720960,95,3047,0,0,0,1083,4,7,,
2025-07-26T11:49:38.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,2000,0,,8,22675456,,,0,,,,1,3,centos01.beastmode.local.net:1611,
2025-07-26T11:49:38.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,2000,1,,8,22347776,,,0,,,,1,4,centos02.beastmode.local.net:1611,
2025-07-26T11:49:38.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,2000,2,,8,21823488,,,0,,,,1,4,centos03.beastmode.local.net:1611,
2025-07-26T11:49:38.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,2000,3,,49,132874240,,,0,,,,1,18,centos04.beastmode.local.net:1611,
2025-07-26T11:49:40.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,4000,Total,,37,407011328,98,3163,0,0,0,2788,3,3,,
2025-07-26T11:49:40.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,4000,0,,17,46497792,,,0,,,,1,4,centos01.beastmode.local.net:1611,
2025-07-26T11:49:40.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,4000,1,,16,45252608,,,0,,,,1,3,centos02.beastmode.local.net:1611,
2025-07-26T11:49:40.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,4000,2,,17,46825472,,,0,,,,1,5,centos03.beastmode.local.net:1611,
2025-07-26T11:49:40.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,4000,3,,100,268435456,,,0,,,,0,0,centos04.beastmode.local.net:1611,
2025-07-26T11:49:42.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,6000,Total,,44,479690752,34,1109,0,0,0,3005,3,1,,
2025-07-26T11:49:42.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,6000,0,,26,71467008,,,0,,,,1,1,centos01.beastmode.local.net:1611,
2025-07-26T11:49:42.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,6000,1,,26,70287360,,,0,,,,1,4,centos02.beastmode.local.net:1611,
2025-07-26T11:49:42.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,6000,2,,25,69500928,,,0,,,,1,2,centos03.beastmode.local.net:1611,
2025-07-26T11:49:42.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,6000,3,,100,268435456,,,0,,,,0,0,centos04.beastmode.local.net:1611,
2025-07-26T11:49:44.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,8000,Total,,51,549912576,33,1071,0,0,0,2854,3,2,,
2025-07-26T11:49:44.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,8000,0,,34,92930048,,,0,,,,1,3,centos01.beastmode.local.net:1611,
2025-07-26T11:49:44.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,8000,1,,35,95256576,,,0,,,,1,2,centos02.beastmode.local.net:1611,
2025-07-26T11:49:44.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,8000,2,,34,93290496,,,0,,,,1,3,centos03.beastmode.local.net:1611,
2025-07-26T11:49:44.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,8000,3,,100,268435456,,,0,,,,0,0,centos04.beastmode.local.net:1611,
2025-07-26T11:49:46.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,10000,Total,,57,620494848,33,1077,0,0,0,2900,3,2,,
2025-07-26T11:49:46.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,10000,0,,43,115572736,,,0,,,,1,2,centos01.beastmode.local.net:1611,
2025-07-26T11:49:46.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,10000,1,,44,119046144,,,0,,,,1,3,centos02.beastmode.local.net:1611,
2025-07-26T11:49:46.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,10000,2,,43,117440512,,,0,,,,1,5,centos03.beastmode.local.net:1611,
2025-07-26T11:49:46.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,10000,3,,100,268435456,,,0,,,,0,0,centos04.beastmode.local.net:1611,
2025-07-26T11:49:48.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,12000,Total,,64,694321152,35,1126,0,0,0,2949,3,1,,
2025-07-26T11:49:48.383-0400,SR_LF_HOSTS[4]_THREADS[1]_BLOCKSIZE[32K]_FILESIZE[1G]_IODEPTH[1],READ,12000,0,,52,140574720,,,0,,,,1,4,centos01.beastmode.local.net:1611,
